id,cui,name,semtypes,text,entrezID,entrezName
D10699924.E4,C2826170,Immortalization,mbrt,immortalized,,
D10699924.E5,C0221908,epithelial,qlco,epithelial,,
D10699924.E6,C1522062,Liver - Hepatocyte (MMHCC),tisu,mouse liver       epithelial cells,,
D10699924.E7,C0086418,Homo sapiens,humn,human,,
D10699924.E8,C2239176,Liver carcinoma,neop,hepatocellular carcinoma,,
D10699924.E9,,,gngm,all,613,BCR
D10699924.E10,C0086418,Homo sapiens,humn,human,,
D10699924.E11,C2239176,Liver carcinoma,neop,hepatocellular carcinomas,,
D10699924.E12,C0205147,regional,spco,region,,
D10699924.E13,C2603343,Study,resa,study,,
D10699924.E14,C0012854,DNA,"bacs,nnon",DNA,,
D10699924.E15,C0205145,Site,spco,site,,
D10699924.E16,C0205447,One,qnco,one,,
D10699924.E17,C2239176,Liver carcinoma,neop,HCC,,
D10699924.E18,C0205171,Singular,qnco,single,,
D10699924.E19,C0442824,Very,qlco,very,,
D10699924.E20,C0700321,Small,qnco,small,,
D10699924.E21,C0012939,"DNA, Viral",nnon,viral DNA,,
D10699924.E22,C0017446,Geographic Locations,geoa,region,,
D10699924.E23,C0017337,Genes,gngm,gene,,
D10699924.E24,C0032400,Poly A,nnon,poly(A,,
D10699924.E25,C0035668,RNA,nnon,RNA,,
D10699924.E26,C0012854,DNA,"bacs,nnon",DNA,,
D10699924.E27,C0150312,Present,qnco,present,,
D10699924.E28,C0086908,Repetitive Region,nusq,repetitive       sequences,,
D10699924.E29,C0017446,Geographic Locations,geoa,regions,,
D10699924.E30,,,gngm,adr,231,AKR1B1
D10699924.E31,C1519249,Sequence,ftcn,sequence,,
D10699924.E32,C0028630,Nucleotides,nnon,Nucleotides,,
D10699924.E33,C0002520,Amino Acids,"aapp,bacs,phsu",amino acids,,
D10699924.E34,C2746065,Stop (qualifier value),tmco,end,,
D10699924.E35,C0242611,"Codon, Terminator",nusq,stop codon,,
D10699924.E36,C0017337,Genes,gngm,gene,,
D10699924.E37,C0032400,Poly A,nnon,poly(A,,
D10699924.E38,C1710082,Signal,phpr,signal,,
D10699924.E39,C0017337,Genes,gngm,gene,,
D10699924.E40,C0028630,Nucleotides,nnon,nucleotides,,
D10699924.E41,C0002520,Amino Acids,"aapp,bacs,phsu",amino acids,,
D10699924.E42,C0242611,"Codon, Terminator",nusq,stop codon,,
D10699924.E43,C0449379,Connection,spco,connected,,
D10699924.E44,C1519249,Sequence,ftcn,sequence,,
D10699924.E45,C0009013,Clone Cells,cell,cloned,,
D10699924.E46,C0012854,DNA,"bacs,nnon",DNA,,
D10699924.E47,C0599566,expression vector,nnon,expression       vector,,
D10699924.E48,C2826170,Immortalization,mbrt,immortalized,,
D10699924.E49,C0221908,epithelial,qlco,epithelial,,
D10699924.E50,C1522062,Liver - Hepatocyte (MMHCC),tisu,mouse liver epithelial cell,,
D10699924.E51,C0205132,Linear,spco,line,,
D10699924.E52,C3842590,10%,fndg,MLE-10,,
D10699924.E53,C0334590,Anaplastic Oligodendroglioma,neop,malignant,,
D10699924.E54,C3714584,"Transformation, function",phsf,transformation,,
D10699924.E55,C0032400,Poly A,nnon,poly(A,,
D10699924.E56,C0035668,RNA,nnon,RNA,,
D10699924.E57,C0017337,Genes,gngm,gene,,
D10699924.E58,C1515979,Anchorage-Independent Growth,lbpr,anchorage-independent growth,,
D10699924.E59,C0205358,Soft,qlco,soft,,
D10699924.E60,C0001771,Agar,"irda,orch,phsu",agar,,
D10699924.E61,C0027651,Neoplasms,neop,tumor,,
D10699924.E62,C0220781,Anabolism,biof,formation,,
D10699924.E63,C0222331,Subcutaneous Fat,tisu,subcutis,,
D10699924.E64,C0025932,"Mice, Nude",mamm,nude mice,,
D10699924.E65,C0035696,"RNA, Messenger","bacs,nnon",mRNA,,
D10699924.E66,C0441889,Levels (qualifier value),qlco,level,,
D10699924.E67,C3811844,Estimated Glomerular Filtration Rate,lbpr,EGFR,,
D10699924.E68,C1510411,metaplastic cell transformation,patf,transformed,,
D10699924.E69,C0007634,Cells,cell,cells,,
D10699924.E70,C0332197,Absent,ftcn,absence,,
D10699924.E71,C0035696,"RNA, Messenger","bacs,nnon",mRNA,,
D10699924.E72,C0030551,parent,idcn,parental,,
D10699924.E73,C1510411,metaplastic cell transformation,patf,transformed,,
D10699924.E74,C3842590,10%,fndg,MLE-10,,
D10699924.E75,C1511726,Data,idcn,data,,
D10699924.E76,C0205147,regional,spco,region,,
D10699924.E77,C0205171,Singular,qnco,alone,,
D10699924.E78,C0334590,Anaplastic Oligodendroglioma,neop,malignant,,
D10699924.E79,C0443172,Changed status,qnco,change,,
D10699924.E80,C0023884,Liver,bpoc,liver,,
D10699924.E81,C1514392,Premalignant Cell,cell,pre-malignant liver cells,,
D10699924.E82,C0017337,Genes,gngm,genes,,
D10699924.E83,C3811844,Estimated Glomerular Filtration Rate,lbpr,EGFR,,
D10700176.E1,C1332125,AXIN1 gene,gngm,AXIN1,,
D10700176.E2,C0026882,Mutation,genf,mutations,,
D10700176.E3,C2239176,Liver carcinoma,neop,hepatocellular carcinomas,,
D10700176.E4,C0151686,Growth retardation,patf,growth suppression,,
D10700176.E5,C0334227,"Tumor cells, malignant",cell,cancer       cells,,
D10700176.E6,C0042776,Virus,virs,virus,,
D10700176.E7,C0127400,Mediator brand of benfluorex hydrochloride,"orch,phsu",mediated,,
D10700176.E8,C1332125,AXIN1 gene,gngm,AXIN1,,
D10700176.E9,C1520113,Wnt Signaling Pathway,moft,Wnt signaling pathway,,
D10700176.E10,C0205224,Essential,qlco,essential,,
D10700176.E11,C1527148,Development,ftcn,development,,
D10700176.E12,C0242290,Organogenesis,biof,organogenesis,,
D10700176.E13,C0037083,Signal Transduction,celf,signaling,,
D10700176.E14,C1332803,CTNNB1 gene,gngm,beta-catenin,1499,CTNNB1
D10700176.E15,C0010834,Cytoplasm,celc,cytoplasm,,
D10700176.E16,C1413336,CEL gene,gngm,cell,1056,CEL
D10700176.E17,C1521761,Factor,ftcn,factor,,
D10700176.E18,,,gngm,TCF,3172,HNF4A
D10700176.E19,C0024264,Lymphocyte,cell,lymphocyte,,
D10700176.E20,C2752241,enhancer binding,genf,enhancer-binding,,
D10700176.E21,C1521761,Factor,ftcn,factor,,
D10700176.E22,C1883708,Then,tmco,then,,
D10700176.E23,C0522506,Downstream,spco,downstream,,
D10700176.E24,C0017337,Genes,gngm,genes,,
D10700176.E25,C0026882,Mutation,genf,Mutations,,
D10700176.E26,C1332803,CTNNB1 gene,gngm,CTNNB1,1499,CTNNB1
D10700176.E27,C2700640,Encode (action),acty,encoding,,
D10700176.E28,C1332803,CTNNB1 gene,gngm,beta-catenin,1499,CTNNB1
D10700176.E29,C3540812,PROC wt Allele,gngm,APC,324,APC
D10700176.E30,C0162832,APC gene,gngm,adenomatous polyposis coli,324,APC
D10700176.E31,C0086418,Homo sapiens,humn,human,,
D10700176.E32,C0027651,Neoplasms,neop,neoplasms,,
D10700176.E33,C0007102,Malignant tumor of colon,neop,colon cancers,,
D10700176.E34,C2239176,Liver carcinoma,neop,hepatocellular carcinomas,,
D10700176.E35,,,gngm,HCC5,4172,MCM3
D10700176.E36,C1332803,CTNNB1 gene,gngm,beta-catenin,1499,CTNNB1
D10700176.E37,C0332183,Frequent,tmco,often,,
D10700176.E38,C0026882,Mutation,genf,mutations,,
D10700176.E39,C1332803,CTNNB1 gene,gngm,CTNNB1,1499,CTNNB1
D10700176.E40,C0026882,Mutation,genf,mutations,,
D10700176.E41,C1332125,AXIN1 gene,gngm,AXIN1,,
D10700176.E42,C1521761,Factor,ftcn,factor,,
D10700176.E43,C0037083,Signal Transduction,celf,signaling,,
D10700176.E44,C2239176,Liver carcinoma,neop,HCC,,
D10700176.E45,C0007600,Cultured Cell Line,cell,cell lines,,
D10700176.E46,C3817553,100%,qnco,100,,
D10700176.E47,,,gngm,HCC5,4172,MCM3
D10700176.E48,C0007600,Cultured Cell Line,cell,cell lines,,
D10700176.E49,,,gngm,HCC5,4172,MCM3
D10700176.E50,C1518422,Negation,ftcn,not,,
D10700176.E51,C1511111,CTNNB1 Gene Mutation,comd,CTNNB1 mutations,,
D10700176.E52,C1332125,AXIN1 gene,gngm,AXIN1,,
D10700176.E53,C0026882,Mutation,genf,mutations,,
D10700176.E54,C0007600,Cultured Cell Line,cell,cell lines,,
D10700176.E55,C0026882,Mutation,genf,mutations,,
D10700176.E56,C0279000,Liver and Intrahepatic Biliary Tract Carcinoma,neop,primary HCCs,,
D10700176.E57,C0007600,Cultured Cell Line,cell,cell lines,,
D10700176.E58,C0026882,Mutation,genf,mutations,,
D10700176.E59,C3844638,Either,fndg,either,,
D10700176.E60,C0017337,Genes,gngm,gene,,
D10700176.E61,C0442805,Increase,ftcn,increased,,
D10700176.E62,C1148673,dna binding,genf,DNA binding,,
D10700176.E63,,,gngm,TCF,3172,HNF4A
D10700176.E64,C1332803,CTNNB1 gene,gngm,beta-catenin,1499,CTNNB1
D10700176.E65,C0001483,Adenoviruses,virs,Adenovirus,,
D10700176.E66,C1517499,Gene Transfer,mbrt,gene transfer,,
D10700176.E67,C1883559,Wild Type,gngm,wild-type,,
D10700176.E68,C0162638,Apoptosis,celf,apoptosis,,
D10700176.E69,C2697585,Hepatocellular,qlco,hepatocellular,,
D10700176.E70,C0555952,Colorectal,spco,colorectal,,
D10700176.E71,C0334227,"Tumor cells, malignant",cell,cancer cells,,
D10700176.E72,C1332803,CTNNB1 gene,gngm,beta-catenin,1499,CTNNB1
D10700176.E73,C3844638,Either,fndg,either,,
D10700176.E74,C3540812,PROC wt Allele,gngm,APC,324,APC
D10700176.E75,C1332803,CTNNB1 gene,gngm,CTNNB1,1499,CTNNB1
D10700176.E76,C1332125,AXIN1 gene,gngm,AXIN1,,
D10700176.E77,C0026882,Mutation,genf,mutation,,
D10700176.E78,C1704419,Effective,qlco,effective,,
D10700176.E79,C0039796,The science and art of healing,topp,therapeutic,,
D10700176.E80,C0567416,Molecule,sbst,molecule,,
D10700176.E81,C1260953,Suppressed,ftcn,suppressing,,
D10700176.E82,C0018270,Growth,orgf,growth,,
D10700176.E83,C2697585,Hepatocellular,qlco,hepatocellular,,
D10700176.E84,C1527249,Colorectal Cancer,neop,colorectal cancers,,
D10704681.E1,C1515926,Alteration,idcn,Alterations,,
D10704681.E2,C0525037,CDKN2A gene,gngm,P19ARF,1029,CDKN2A
D10704681.E3,C0023903,Liver neoplasms,neop,hepatoma,,
D10704681.E4,C0682519,rodent cell line,cell,rodent hepatoma cell lines,,
D10704681.E5,C1518422,Negation,ftcn,not,,
D10704681.E6,C0086418,Homo sapiens,humn,human,,
D10704681.E7,C0024620,Primary malignant neoplasm of liver,neop,primary       liver cancer,,
D10704681.E8,C0079427,Tumor Suppressor Genes,gngm,tumor suppressor gene,,
D10704681.E9,C0525037,CDKN2A gene,gngm,CDKN2A,1029,CDKN2A
D10704681.E10,C0026882,Mutation,genf,mutations,,
D10704681.E11,C1511760,Deletion Mutation,genf,deletions,,
D10704681.E12,C0025723,Methylation,moft,methylation,,
D10704681.E13,C0549177,Large,qnco,large,,
D10704681.E14,C2346866,Assortment,cnce,variety,,
D10704681.E15,C0677930,primary tumor,neop,primary neoplasms,,
D10704681.E16,C0085983,"Cell Line, Tumor",cell,tumor cell lines,,
D10704681.E17,C0525037,CDKN2A gene,gngm,CDKN2A,1029,CDKN2A
D10704681.E18,C1708726,Locus,gngm,locus,,
D10704681.E19,C0205448,Two,qnco,two,,
D10704681.E20,C1519595,Transcript,nnon,transcripts,,
D10704681.E21,,,gngm,P16INK4,1029,CDKN2A
D10704681.E22,C0525037,CDKN2A gene,gngm,P19ARF,1029,CDKN2A
D10704681.E23,C0332453,Disruption,ftcn,disruption,,
D10704681.E24,C0205171,Singular,qnco,only,,
D10704681.E25,C0525037,CDKN2A gene,gngm,P19arf,1029,CDKN2A
D10704681.E26,C0015295,Exons,"bacs,nnon",coding sequences,,
D10704681.E27,C0026809,Mus,mamm,mice,,
D10704681.E28,C0205410,Sufficient,qlco,sufficient,,
D10704681.E29,C0027651,Neoplasms,neop,tumor,,
D10704681.E30,C1527148,Development,ftcn,development,,
D10704681.E31,C1519595,Transcript,nnon,transcript,,
D10704681.E32,C0332148,Probable diagnosis,qlco,likely,,
D10704681.E33,C0079427,Tumor Suppressor Genes,gngm,tumor suppressor,,
D10704681.E34,C0205448,Two,qnco,two,,
D10704681.E35,C0525037,CDKN2A gene,gngm,CDKN2A,1029,CDKN2A
D10704681.E36,C1519595,Transcript,nnon,transcripts,,
D10704681.E37,C3715153,Fifteen,qnco,fifteen,,
D10704681.E38,C0086418,Homo sapiens,humn,human,,
D10704681.E39,C0279000,Liver and Intrahepatic Biliary Tract Carcinoma,neop,primary liver carcinomas,,
D10704681.E40,C0205448,Two,qnco,two,,
D10704681.E41,C0023903,Liver neoplasms,neop,hepatoma,,
D10704681.E42,C0682523,human cell line,cell,human hepatoma        cell lines,,
D10704681.E43,C0205451,Five,qnco,five,,
D10704681.E44,C0023903,Liver neoplasms,neop,hepatoma,,
D10704681.E45,C0682519,rodent cell line,cell,rodent hepatoma cell lines,,
D10704681.E46,C0019904,Homozygote,orga,homozygous,,
D10704681.E47,C1511760,Deletion Mutation,genf,deletions,,
D10704681.E48,C0525037,CDKN2A gene,gngm,P19ARF,1029,CDKN2A
D10704681.E49,,,gngm,P16INK4,1029,CDKN2A
D10704681.E50,C2347026,Biospecimen,cnce,samples,,
D10704681.E51,C0205307,Normal,qlco,normal,,
D10704681.E52,C0525037,CDKN2A gene,gngm,P19arf,1029,CDKN2A
D10704681.E53,C1519595,Transcript,nnon,transcript,,
D10704681.E54,C0332197,Absent,ftcn,absent,,
D10704681.E55,C0205448,Two,qnco,two,,
D10704681.E56,C0205451,Five,qnco,five,,
D10704681.E57,C0682519,rodent cell line,cell,rodent cell lines,,
D10704681.E58,C0205447,One,qnco,one,,
D10704681.E59,C1274040,Result,ftcn,results,,
D10704681.E60,C0205245,Functional,ftcn,functional,,
D10704681.E61,C0525037,CDKN2A gene,gngm,P19ARF,1029,CDKN2A
D10704681.E62,C1518422,Negation,ftcn,not,,
D10704681.E63,C0441471,Event,evnt,event,,
D10704681.E64,C1512409,Hepatocarcinogenesis,neop,hepatocarcinogenesis,,
D10705874.E1,C0796357,mutation analysis,lbpr,Mutation analysis,,
D10705874.E2,C0079427,Tumor Suppressor Genes,gngm,tumor suppressor gene,,
D10705874.E3,C0694888,PTEN gene,gngm,PTEN,5728,PTEN
D10705874.E4,C0694888,PTEN gene,gngm,MMAC1,5728,PTEN
D10705874.E5,C2239176,Liver carcinoma,neop,hepatocellular carcinoma,,
D10705874.E6,C1517945,Loss,qnco,Loss,,
D10705874.E7,C0019425,Heterozygote,orga,heterozygosity,,
D10705874.E8,C0008633,Chromosomes,celc,chromosome,,
D10705874.E9,C1520266,10q,nusq,10q,,
D10705874.E10,C0023903,Liver neoplasms,neop,hepatoma,,
D10705874.E11,C0205146,Area,spco,Areas,,
D10705874.E12,C0205250,High,qlco,high,,
D10705874.E13,C1521828,Rate,qnco,rate,,
D10705874.E14,C1517945,Loss,qnco,loss,,
D10705874.E15,C0440471,Genetic Materials,gngm,genetic material,,
D10705874.E16,C0079427,Tumor Suppressor Genes,gngm,tumor       suppressor genes,,
D10705874.E17,C0694888,PTEN gene,gngm,PTEN,5728,PTEN
D10705874.E18,C0694888,PTEN gene,gngm,MMAC1,5728,PTEN
D10705874.E19,C1707257,Candidate Tumor Suppressor Gene,gngm,candidate tumor suppressor gene,,
D10705874.E20,C0008666,"Chromosomes, Human, Pair 3",celc,chromosome 10q23.3,,
D10705874.E21,C0332185,Recent,tmco,recently,,
D10705874.E22,C0439064,Numerous,qnco,several,,
D10705874.E23,C1711200,Edit Action,cnce,different types,,
D10705874.E24,C0086418,Homo sapiens,humn,human,,
D10705874.E25,C0027651,Neoplasms,neop,tumors,,
D10705874.E26,C0694888,PTEN gene,gngm,MMAC1,5728,PTEN
D10705874.E27,C0694888,PTEN gene,gngm,PTEN/MMAC1 gene,5728,PTEN
D10705874.E28,C1521840,Target,ftcn,target,,
D10705874.E29,C1520266,10q,nusq,10q,,
D10705874.E30,C1517945,Loss,qnco,loss,,
D10705874.E31,C0019425,Heterozygote,orga,heterozygosity,,
D10705874.E32,C0023903,Liver neoplasms,neop,hepatoma,,
D10705874.E33,C0279000,Liver and Intrahepatic Biliary Tract Carcinoma,neop,primary hepatomas,,
D10705874.E34,C0026882,Mutation,genf,mutations,,
D10705874.E35,C0694888,PTEN gene,gngm,PTEN,5728,PTEN
D10705874.E36,C0694888,PTEN gene,gngm,MMAC1,5728,PTEN
D10705874.E37,C0599161,Reverse Transcriptase Polymerase Chain Reaction,mbrt,reverse transcriptase polymerase chain reaction,,
D10705874.E38,C0599161,Reverse Transcriptase Polymerase Chain Reaction,mbrt,RT-PCR,,
D10705874.E39,C0035668,RNA,nnon,RNA,,
D10705874.E40,C1519159,SSCP Analysis,mbrt,single-stranded conformation polymorphism (SSCP) analysis,,
D10705874.E41,,,gngm,all,613,BCR
D10705874.E42,C0017428,Genome,gngm,genomic,,
D10705874.E43,C0015295,Exons,"bacs,nnon",exons,,
D10705874.E44,C0023903,Liver neoplasms,neop,hepatoma,,
D10705874.E45,C0040300,Body tissue,tisu,tissues,,
D10705874.E46,C0443127,Aberrant,qlco,aberrant,,
D10705874.E47,C1519595,Transcript,nnon,transcripts,,
D10705874.E48,C1708943,Match,qlco,matched,,
D10705874.E49,C0736268,Liver parenchyma,bpoc,liver tissues,,
D10705874.E50,C0443127,Aberrant,qlco,aberrant,,
D10705874.E51,C1519595,Transcript,nnon,transcripts,,
D10705874.E52,C0005862,Southern blot assay (procedure),mbrt,Southern blot analysis,,
D10705874.E53,C0439751,Entire,qnco,entire,,
D10705874.E54,C3272453,Genomic DNA,nnon,genomic DNA,,
D10705874.E55,C0017428,Genome,gngm,genomic,,
D10705874.E56,C0443172,Changed status,qnco,change,,
D10705874.E57,C1336678,TSG101 gene,gngm,TSG101,7251,TSG101
D10705874.E58,C0919457,FHIT gene,gngm,FHIT gene,2272,FHIT
D10705874.E59,C0443127,Aberrant,qlco,aberrant,,
D10705874.E60,C1519595,Transcript,nnon,transcripts,,
D10705874.E61,C0694888,PTEN gene,gngm,PTEN,5728,PTEN
D10705874.E62,C0694888,PTEN gene,gngm,MMAC1,5728,PTEN
D10705874.E63,C0242574,Nested Polymerase Chain Reaction,mbrt,nested RT-PCR,,
D10705874.E64,C0449851,Techniques,ftcn,method,,
D10705874.E65,C1522138,shared attribute,ftcn,common,,
D10705874.E66,C1882365,Phenomenon,phpr,phenomenon,,
D10705874.E67,C0006826,Malignant Neoplasms,neop,cancerous,,
D10705874.E68,C0736268,Liver parenchyma,bpoc,liver tissues,,
D10705874.E69,C1518422,Negation,ftcn,not,,
D10705874.E70,C0007621,Neoplastic Cell Transformation,neop,oncogenesis,,
D10705874.E71,C0868928,Case (situation),ftcn,cases,,
D10705874.E72,C0700321,Small,qnco,small,,
D10705874.E73,C1511760,Deletion Mutation,genf,deletions,,
D10705874.E74,C0162735,Point Mutation,comd,point mutations,,
D10705874.E75,C0441587,Clinical act of insertion,hlca,insertions,,
D10705874.E76,C1274040,Result,ftcn,results,,
D10705874.E77,C0694888,PTEN gene,gngm,MMAC1,5728,PTEN
D10705874.E78,C0694888,PTEN gene,gngm,PTEN/MMAC1 gene,5728,PTEN
D10705874.E79,C1518422,Negation,ftcn,not,,
D10705874.E80,C0699748,Pathogenesis,patf,pathogenesis,,
D10705874.E81,C0023903,Liver neoplasms,neop,hepatoma,,
D10706123.E1,C1515926,Alteration,idcn,Alterations,,
D10706123.E2,C0919457,FHIT gene,gngm,FHIT gene,2272,FHIT
D10706123.E3,C0086418,Homo sapiens,humn,human,,
D10706123.E4,C2239176,Liver carcinoma,neop,hepatocellular carcinoma,,
D10706123.E5,C0919457,FHIT gene,gngm,FHIT,2272,FHIT
D10706123.E6,C0919457,FHIT gene,gngm,fragile histidine triad,2272,FHIT
D10706123.E7,C1707257,Candidate Tumor Suppressor Gene,gngm,candidate tumor suppressor gene,,
D10706123.E8,C0919457,FHIT gene,gngm,FRA3B,2272,FHIT
D10706123.E9,C0205147,regional,spco,region,,
D10706123.E10,C1522410,Highest,qlco,highest,,
D10706123.E11,C0302113,Fragility,comd,fragility,,
D10706123.E12,C0017429,"Genome, Human",gngm,human genome,,
D10706123.E13,C0549177,Large,qnco,large,,
D10706123.E14,C0237753,Numbers,qnco,number,,
D10706123.E15,C0086418,Homo sapiens,humn,human,,
D10706123.E16,C0006826,Malignant Neoplasms,neop,cancers,,
D10706123.E17,C0014597,Epithelial Cells,cell,epithelial cell,,
D10706123.E18,C0439659,Beginning,tmco,origin,,
D10706123.E19,C0205309,Known,qlco,known,,
D10706123.E20,C0858970,Carcinogenicity,neop,carcinogenic,,
D10706123.E21,C1254351,Pharmacologic Substance,phsu,agents,,
D10706123.E22,C0086418,Homo sapiens,humn,Human,,
D10706123.E23,C2239176,Liver carcinoma,neop,hepatocellular carcinoma,,
D10706123.E24,C0205164,Major,qlco,major,,
D10706123.E25,C0006826,Malignant Neoplasms,neop,cancer,,
D10706123.E26,C0007090,Carcinogens,hops,carcinogenic,,
D10706123.E27,C0450442,Agent,chvf,agents,,
D10706123.E28,C0019163,Hepatitis B,dsyn,hepatitis B,,
D10706123.E29,C0042769,Virus Diseases,dsyn,virus infections,,
D10706123.E30,C0012155,Diet,food,dietary,,
D10706123.E31,C0001734,Aflatoxins,hops,aflatoxin,,
D10706123.E32,C0001948,Alcohol consumption,inbe,alcohol consumption,,
D10706123.E33,C0007090,Carcinogens,hops,chemical carcinogens,,
D10706123.E34,C0439792,Extent,spco,extent,,
D10706123.E35,C0349590,Nature,idcn,nature,,
D10706123.E36,C0919457,FHIT gene,gngm,FHIT,2272,FHIT
D10706123.E37,C0596611,Gene Mutation,genf,gene alterations,,
D10706123.E38,C1527148,Development,ftcn,development,,
D10706123.E39,C0086418,Homo sapiens,humn,HCC,,
D10706123.E40,C2239176,Liver carcinoma,neop,HCC,,
D10706123.E41,C0439064,Numerous,qnco,several,,
D10706123.E42,C0007600,Cultured Cell Line,cell,cell       lines,,
D10706123.E43,C0677930,primary tumor,neop,primary tumors,,
D10706123.E44,C0919457,FHIT gene,gngm,FHIT       gene,2272,FHIT
D10706123.E45,C0205307,Normal,qlco,normal,,
D10706123.E46,C0227525,Hepatocyte,cell,hepatic cells,,
D10706123.E47,C1518422,Negation,ftcn,not,,
D10706123.E48,C0041362,"Tumor Cells, Cultured",cell,cultured tumor cells,,
D10706123.E49,C0086418,Homo sapiens,humn,HCC,,
D10706123.E50,C2239176,Liver carcinoma,neop,HCC,,
D10706123.E51,C0013081,Down-Regulation,moft,Down-regulation,,
D10706123.E52,C0919457,FHIT gene,gngm,FHIT       gene,2272,FHIT
D10706123.E53,C0005861,Northern Blotting,mbrt,Northern blot analysis,,
D10706123.E54,C0007600,Cultured Cell Line,cell,cell lines,,
D10706123.E55,C0205161,Abnormal,qlco,abnormal,,
D10706123.E56,C0919457,FHIT gene,gngm,FHIT,2272,FHIT
D10706123.E57,C1519595,Transcript,nnon,transcripts,,
D10706123.E58,C0162735,Point Mutation,comd,point mutations,,
D10706123.E59,C0012854,DNA,"bacs,nnon",DNA,,
D10706123.E60,C0035380,Reverse Transcription,genf,reverse       transcription,,
D10706123.E61,C0032520,Polymerase Chain Reaction,mbrt,PCR,,
D10706123.E62,C1514468,product,enty,products,,
D10706123.E63,C0015295,Exons,"bacs,nnon",exons,,
D10706123.E64,C0390347,fragile histidine triad protein,"aapp,enzy",FHIT       protein,2272,FHIT
D10706123.E65,C1518422,Negation,ftcn,not,,
D10706123.E66,C0677930,primary tumor,neop,primary tumors,,
D10706123.E67,C0205450,Four,qnco,Four,,
D10706123.E68,C0007600,Cultured Cell Line,cell,cell       lines,,
